batch,WSI,caseID,readerID,modalityID,score,experience,experienceResident,labelROI,VTA,percentStroma,densityTILs,createDate,viewerWidth,viewerHeight,viewerMag,task,inputFileName
FDA-HTT-batch005,HTT-TILS-001-47B.ndpi,HTT-TILS-001-47B.ndpi_x10964.2190_y11912.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:18:40,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-47B.ndpi,HTT-TILS-001-47B.ndpi_x33524.2190_y12905.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:18:46,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-47B.ndpi,HTT-TILS-001-47B.ndpi_x26249.2190_y15778.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:18:59,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-47B.ndpi,HTT-TILS-001-47B.ndpi_x29021.2190_y16083.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:19:18,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-50B.ndpi,HTT-TILS-001-50B.ndpi_x34597.2190_y27917.2190,unknown0455,pathp,2,100,100,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-29 18:19:40,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-50B.ndpi,HTT-TILS-001-50B.ndpi_x30815.2190_y10632.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:19:59,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-50B.ndpi,HTT-TILS-001-50B.ndpi_x56624.2190_y12642.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:20:15,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-50B.ndpi,HTT-TILS-001-50B.ndpi_x39884.2190_y27444.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:20:32,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-50B.ndpi,HTT-TILS-001-50B.ndpi_x55065.2190_y31168.2190,unknown0455,pathp,15,100,100,Intra-Tumoral Stroma,TRUE,NA,15,2020-02-29 18:20:50,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-50B.ndpi,HTT-TILS-001-50B.ndpi_x22840.2190_y25205.2190,unknown0455,pathp,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-29 18:21:06,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-50B.ndpi,HTT-TILS-001-50B.ndpi_x45774.2190_y9940.2190,unknown0455,pathp,10,100,100,Intra-Tumoral Stroma,TRUE,NA,10,2020-02-29 18:21:24,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-50B.ndpi,HTT-TILS-001-50B.ndpi_x62251.2190_y9181.2190,unknown0455,pathp,15,100,100,Intra-Tumoral Stroma,TRUE,NA,15,2020-02-29 18:21:45,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-50B.ndpi,HTT-TILS-001-50B.ndpi_x20589.2190_y28549.2190,unknown0455,pathp,30,100,100,Intra-Tumoral Stroma,TRUE,NA,30,2020-02-29 18:22:07,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-50B.ndpi,HTT-TILS-001-50B.ndpi_x53298.2190_y9315.2190,unknown0455,pathp,15,100,100,Intra-Tumoral Stroma,TRUE,NA,15,2020-02-29 18:22:26,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-44B.ndpi,HTT-TILS-001-44B.ndpi_x53261.2190_y11250.2190,unknown0455,pathp,15,100,100,Intra-Tumoral Stroma,TRUE,NA,15,2020-02-29 18:27:45,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-44B.ndpi,HTT-TILS-001-44B.ndpi_x40825.2190_y11184.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:27:59,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-44B.ndpi,HTT-TILS-001-44B.ndpi_x36149.2190_y9591.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:28:11,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-44B.ndpi,HTT-TILS-001-44B.ndpi_x23635.2190_y12227.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:28:26,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-44B.ndpi,HTT-TILS-001-44B.ndpi_x18232.2190_y11783.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:28:43,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-44B.ndpi,HTT-TILS-001-44B.ndpi_x49774.2190_y8649.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:28:53,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-44B.ndpi,HTT-TILS-001-44B.ndpi_x19898.2190_y15681.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:29:09,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-44B.ndpi,HTT-TILS-001-44B.ndpi_x13234.2190_y12799.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:29:24,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-44B.ndpi,HTT-TILS-001-44B.ndpi_x9611.2190_y13824.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:29:43,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-44B.ndpi,HTT-TILS-001-44B.ndpi_x44970.2190_y12278.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:29:52,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-49B.ndpi,HTT-TILS-001-49B.ndpi_x45595.2190_y13944.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:30:03,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-49B.ndpi,HTT-TILS-001-49B.ndpi_x42349.2190_y13526.2190,unknown0455,pathp,3,100,100,Intra-Tumoral Stroma,TRUE,NA,3,2020-02-29 18:30:18,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-49B.ndpi,HTT-TILS-001-49B.ndpi_x49314.2190_y40147.2190,unknown0455,pathp,2,100,100,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-29 18:30:30,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-49B.ndpi,HTT-TILS-001-49B.ndpi_x29209.2190_y8565.2190,unknown0455,pathp,2,100,100,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-29 18:30:43,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-49B.ndpi,HTT-TILS-001-49B.ndpi_x47165.2190_y10804.2190,unknown0455,pathp,3,100,100,Intra-Tumoral Stroma,TRUE,NA,3,2020-02-29 18:30:57,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-49B.ndpi,HTT-TILS-001-49B.ndpi_x65350.2190_y44343.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:31:07,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-49B.ndpi,HTT-TILS-001-49B.ndpi_x68326.2190_y41333.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:31:17,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-49B.ndpi,HTT-TILS-001-49B.ndpi_x62695.2190_y41993.2190,unknown0455,pathp,15,100,100,Intra-Tumoral Stroma,TRUE,NA,15,2020-02-29 18:31:34,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-49B.ndpi,HTT-TILS-001-49B.ndpi_x38258.2190_y9382.2190,unknown0455,pathp,10,100,100,Intra-Tumoral Stroma,TRUE,NA,10,2020-02-29 18:31:48,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-49B.ndpi,HTT-TILS-001-49B.ndpi_x33394.2190_y11770.2190,unknown0455,pathp,2,100,100,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-29 18:31:59,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-48B.ndpi,HTT-TILS-001-48B.ndpi_x10243.2190_y54407.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:32:47,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-48B.ndpi,HTT-TILS-001-48B.ndpi_x13043.2190_y51731.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:33:04,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-48B.ndpi,HTT-TILS-001-48B.ndpi_x13043.2190_y54842.2190,unknown0455,pathp,2,100,100,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-29 18:33:15,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-48B.ndpi,HTT-TILS-001-48B.ndpi_x15532.2190_y55091.2190,unknown0455,pathp,2,100,100,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-29 18:33:30,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-48B.ndpi,HTT-TILS-001-48B.ndpi_x18519.2190_y51918.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:33:47,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-48B.ndpi,HTT-TILS-001-48B.ndpi_x33892.2190_y7072.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:33:53,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-48B.ndpi,HTT-TILS-001-48B.ndpi_x8999.2190_y51420.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:34:08,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-48B.ndpi,HTT-TILS-001-48B.ndpi_x16296.2190_y11690.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:34:14,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-48B.ndpi,HTT-TILS-001-48B.ndpi_x18581.2190_y54842.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:34:24,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch005,HTT-TILS-001-48B.ndpi,HTT-TILS-001-48B.ndpi_x24788.2190_y12599.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:34:30,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x59328.2190_y14848.2190,unknown0455,pathp,50,100,100,Intra-Tumoral Stroma,TRUE,NA,50,2020-02-29 18:36:39,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x57110.2190_y50014.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:37:03,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x77292.2190_y19850.2190,unknown0455,pathp,3,100,100,Intra-Tumoral Stroma,TRUE,NA,3,2020-02-29 18:37:17,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x22110.2190_y13641.2190,unknown0455,pathp,30,100,100,Invasive Margin,TRUE,NA,30,2020-02-29 18:37:43,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x71829.2190_y49452.2190,unknown0455,pathp,40,100,100,Intra-Tumoral Stroma,TRUE,NA,40,2020-02-29 18:38:09,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x67933.2190_y47867.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:38:22,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x61799.2190_y13338.2190,unknown0455,pathp,60,100,100,Intra-Tumoral Stroma,TRUE,NA,60,2020-02-29 18:38:41,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x80180.2190_y17427.2190,unknown0455,pathp,20,100,100,Intra-Tumoral Stroma,TRUE,NA,20,2020-02-29 18:39:03,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x49573.2190_y49246.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:39:13,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-52B.ndpi,HTT-TILS-001-52B.ndpi_x24761.2190_y13563.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:39:22,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x33086.2190_y53427.2190,unknown0455,pathp,2,100,100,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-29 18:39:38,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x57756.2190_y28260.2190,unknown0455,pathp,10,100,100,Intra-Tumoral Stroma,TRUE,NA,10,2020-02-29 18:39:55,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x28901.2190_y51555.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:40:08,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x42178.2190_y31946.2190,unknown0455,pathp,2,100,100,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-29 18:40:19,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x49483.2190_y31997.2190,unknown0455,pathp,10,100,100,Intra-Tumoral Stroma,TRUE,NA,10,2020-02-29 18:40:34,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x51614.2190_y49123.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:40:47,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x42466.2190_y18409.2190,unknown0455,pathp,3,100,100,Intra-Tumoral Stroma,TRUE,NA,3,2020-02-29 18:41:08,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x37357.2190_y31412.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:41:19,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x26314.2190_y31263.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:41:28,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-54B.ndpi,HTT-TILS-001-54B.ndpi_x50660.2190_y46223.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:41:39,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x63640.2190_y8042.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:41:55,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x66676.2190_y7240.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:42:09,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x22052.2190_y23681.2190,unknown0455,pathp,2,100,100,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-29 18:42:20,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x35170.2190_y25915.2190,unknown0455,pathp,2,100,100,Intra-Tumoral Stroma,TRUE,NA,2,2020-02-29 18:42:35,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x31332.2190_y26774.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:42:45,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x48860.2190_y12052.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:42:52,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x76070.2190_y3689.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:43:12,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x70915.2190_y8271.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:43:26,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x75555.2190_y6496.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:43:42,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-58B.ndpi,HTT-TILS-001-58B.ndpi_x69483.2190_y5751.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:43:58,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x13921.2190_y12223.2190,unknown0455,pathp,10,100,100,Intra-Tumoral Stroma,TRUE,NA,10,2020-02-29 18:44:37,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x23223.2190_y14905.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:44:51,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x25605.2190_y17849.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:45:06,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x28231.2190_y19968.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:45:22,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x19772.2190_y11529.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:45:33,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x9799.2190_y10981.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:45:41,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x7342.2190_y10913.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:45:50,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x28888.2190_y28271.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:45:58,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x25699.2190_y20250.2190,unknown0455,pathp,1,100,100,Invasive Margin,TRUE,NA,1,2020-02-29 18:46:15,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-53B.ndpi,HTT-TILS-001-53B.ndpi_x36842.2190_y33506.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:46:22,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x15368.2190_y41383.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:46:46,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x21468.2190_y40811.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:46:58,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x16512.2190_y8168.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:47:11,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x12175.2190_y42193.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:47:22,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x18561.2190_y40525.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:47:34,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x23422.2190_y37713.2190,unknown0455,pathp,10,100,100,Intra-Tumoral Stroma,TRUE,NA,10,2020-02-29 18:47:47,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x19085.2190_y6214.2190,unknown0455,pathp,NA,100,100,Tumor with No Intervening Stroma,FALSE,NA,NA,2020-02-29 18:47:58,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x12938.2190_y7977.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:48:10,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x7791.2190_y11646.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:48:24,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-57B.ndpi,HTT-TILS-001-57B.ndpi_x11032.2190_y11789.2190,unknown0455,pathp,NA,100,100,Other Regions,FALSE,NA,NA,2020-02-29 18:48:49,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x30751.2190_y17979.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:49:15,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x29048.2190_y21333.2190,unknown0455,pathp,1,100,100,Intra-Tumoral Stroma,TRUE,NA,1,2020-02-29 18:49:26,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x31422.2190_y35473.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:49:39,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x28481.2190_y32892.2190,unknown0455,pathp,5,100,100,Intra-Tumoral Stroma,TRUE,NA,5,2020-02-29 18:50:01,NA,NA,NA,doVTA_PathP_v1.0,NA
FDA-HTT-batch006,HTT-TILS-001-59B.ndpi,HTT-TILS-001-59B.ndpi_x31370.2190_y32583.2190,unknown0455,pathp,4,100,100,Intra-Tumoral Stroma,TRUE,NA,4,2020-02-29 18:50:12,NA,NA,NA,doVTA_PathP_v1.0,NA
