"task","batch","WSI","ROI","left","top","width","height","widthMicrons","heightMicrons"
"doVTA","FDA-HTT-batch006","HTT-TILS-001-57B.ndpi","HTT-TILS-001-57B.ndpi_x18561.2190_y40525.2190",18561,40525,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-57B.ndpi","HTT-TILS-001-57B.ndpi_x23422.2190_y37713.2190",23422,37713,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-57B.ndpi","HTT-TILS-001-57B.ndpi_x19085.2190_y6214.2190",19085,6214,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-57B.ndpi","HTT-TILS-001-57B.ndpi_x12938.2190_y7977.2190",12938,7977,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-57B.ndpi","HTT-TILS-001-57B.ndpi_x7791.2190_y11646.2190",7791,11646,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-57B.ndpi","HTT-TILS-001-57B.ndpi_x11032.2190_y11789.2190",11032,11789,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-58B.ndpi","HTT-TILS-001-58B.ndpi_x66676.2190_y7240.2190",66676,7240,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-58B.ndpi","HTT-TILS-001-58B.ndpi_x63640.2190_y8042.2190",63640,8042,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-58B.ndpi","HTT-TILS-001-58B.ndpi_x31332.2190_y26774.2190",31332,26774,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-58B.ndpi","HTT-TILS-001-58B.ndpi_x22052.2190_y23681.2190",22052,23681,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-58B.ndpi","HTT-TILS-001-58B.ndpi_x35170.2190_y25915.2190",35170,25915,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-58B.ndpi","HTT-TILS-001-58B.ndpi_x48860.2190_y12052.2190",48860,12052,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-58B.ndpi","HTT-TILS-001-58B.ndpi_x76070.2190_y3689.2190",76070,3689,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-58B.ndpi","HTT-TILS-001-58B.ndpi_x70915.2190_y8271.2190",70915,8271,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-58B.ndpi","HTT-TILS-001-58B.ndpi_x75555.2190_y6496.2190",75555,6496,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-58B.ndpi","HTT-TILS-001-58B.ndpi_x69483.2190_y5751.2190",69483,5751,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-59B.ndpi","HTT-TILS-001-59B.ndpi_x30751.2190_y17979.2190",30751,17979,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-59B.ndpi","HTT-TILS-001-59B.ndpi_x31422.2190_y35473.2190",31422,35473,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-59B.ndpi","HTT-TILS-001-59B.ndpi_x29048.2190_y21333.2190",29048,21333,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-59B.ndpi","HTT-TILS-001-59B.ndpi_x28481.2190_y32892.2190",28481,32892,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-59B.ndpi","HTT-TILS-001-59B.ndpi_x31370.2190_y32583.2190",31370,32583,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-59B.ndpi","HTT-TILS-001-59B.ndpi_x12208.2190_y37251.2190",12208,37251,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-59B.ndpi","HTT-TILS-001-59B.ndpi_x13154.2190_y34286.2190",13154,34286,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-59B.ndpi","HTT-TILS-001-59B.ndpi_x28016.2190_y17618.2190",28016,17618,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-59B.ndpi","HTT-TILS-001-59B.ndpi_x12225.2190_y30725.2190",12225,30725,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-59B.ndpi","HTT-TILS-001-59B.ndpi_x29048.2190_y35679.2190",29048,35679,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-70B.ndpi","HTT-TILS-001-70B.ndpi_x27895.2190_y25693.2190",27895,25693,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-70B.ndpi","HTT-TILS-001-70B.ndpi_x32082.2190_y53062.2190",32082,53062,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-70B.ndpi","HTT-TILS-001-70B.ndpi_x42858.2190_y64149.2190",42858,64149,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-70B.ndpi","HTT-TILS-001-70B.ndpi_x30066.2190_y16312.2190",30066,16312,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-70B.ndpi","HTT-TILS-001-70B.ndpi_x67722.2190_y69212.2190",67722,69212,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-70B.ndpi","HTT-TILS-001-70B.ndpi_x33322.2190_y14762.2190",33322,14762,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-70B.ndpi","HTT-TILS-001-70B.ndpi_x58412.2190_y60159.2190",58412,60159,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-70B.ndpi","HTT-TILS-001-70B.ndpi_x20840.2190_y27399.2190",20840,27399,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-70B.ndpi","HTT-TILS-001-70B.ndpi_x35958.2190_y51356.2190",35958,51356,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch006","HTT-TILS-001-70B.ndpi","HTT-TILS-001-70B.ndpi_x37509.2190_y33989.2190",37509,33989,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-72B.ndpi","HTT-TILS-001-72B.ndpi_x15400.2190_y13157.2190",15400,13157,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-72B.ndpi","HTT-TILS-001-72B.ndpi_x21166.2190_y14860.2190",21166,14860,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-72B.ndpi","HTT-TILS-001-72B.ndpi_x27650.2190_y11783.2190",27650,11783,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-72B.ndpi","HTT-TILS-001-72B.ndpi_x24662.2190_y9781.2190",24662,9781,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-72B.ndpi","HTT-TILS-001-72B.ndpi_x30159.2190_y9572.2190",30159,9572,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-72B.ndpi","HTT-TILS-001-72B.ndpi_x24034.2190_y12978.2190",24034,12978,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-72B.ndpi","HTT-TILS-001-72B.ndpi_x41124.2190_y7032.2190",41124,7032,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-72B.ndpi","HTT-TILS-001-72B.ndpi_x12502.2190_y15488.2190",12502,15488,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-72B.ndpi","HTT-TILS-001-72B.ndpi_x17850.2190_y16175.2190",17850,16175,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-72B.ndpi","HTT-TILS-001-72B.ndpi_x19553.2190_y11723.2190",19553,11723,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-73B.ndpi","HTT-TILS-001-73B.ndpi_x63142.2190_y51538.2190",63142,51538,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-73B.ndpi","HTT-TILS-001-73B.ndpi_x23354.2190_y51449.2190",23354,51449,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-73B.ndpi","HTT-TILS-001-73B.ndpi_x48954.2190_y41994.2190",48954,41994,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-73B.ndpi","HTT-TILS-001-73B.ndpi_x9143.2190_y47362.2190",9143,47362,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-73B.ndpi","HTT-TILS-001-73B.ndpi_x31666.2190_y56650.2190",31666,56650,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-73B.ndpi","HTT-TILS-001-73B.ndpi_x34892.2190_y45830.2190",34892,45830,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-73B.ndpi","HTT-TILS-001-73B.ndpi_x52790.2190_y37187.2190",52790,37187,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-73B.ndpi","HTT-TILS-001-73B.ndpi_x11419.2190_y44065.2190",11419,44065,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-73B.ndpi","HTT-TILS-001-73B.ndpi_x9050.2190_y52982.2190",9050,52982,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-73B.ndpi","HTT-TILS-001-73B.ndpi_x61402.2190_y44838.2190",61402,44838,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-75B.ndpi","HTT-TILS-001-75B.ndpi_x62741.2190_y52448.2190",62741,52448,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-75B.ndpi","HTT-TILS-001-75B.ndpi_x47468.2190_y53960.2190",47468,53960,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-75B.ndpi","HTT-TILS-001-75B.ndpi_x40872.2190_y55099.2190",40872,55099,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-75B.ndpi","HTT-TILS-001-75B.ndpi_x43611.2190_y57028.2190",43611,57028,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-75B.ndpi","HTT-TILS-001-75B.ndpi_x66203.2190_y51812.2190",66203,51812,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-75B.ndpi","HTT-TILS-001-75B.ndpi_x38242.2190_y57422.2190",38242,57422,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-75B.ndpi","HTT-TILS-001-75B.ndpi_x56605.2190_y53565.2190",56605,53565,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-75B.ndpi","HTT-TILS-001-75B.ndpi_x50338.2190_y55778.2190",50338,55778,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-75B.ndpi","HTT-TILS-001-75B.ndpi_x59279.2190_y52623.2190",59279,52623,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-75B.ndpi","HTT-TILS-001-75B.ndpi_x52486.2190_y53215.2190",52486,53215,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-76B.ndpi","HTT-TILS-001-76B.ndpi_x16170.2190_y42769.2190",16170,42769,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-76B.ndpi","HTT-TILS-001-76B.ndpi_x31228.2190_y52363.2190",31228,52363,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-76B.ndpi","HTT-TILS-001-76B.ndpi_x29074.2190_y53487.2190",29074,53487,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-76B.ndpi","HTT-TILS-001-76B.ndpi_x29068.2190_y50307.2190",29068,50307,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-76B.ndpi","HTT-TILS-001-76B.ndpi_x15338.2190_y44740.2190",15338,44740,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-76B.ndpi","HTT-TILS-001-76B.ndpi_x17645.2190_y48770.2190",17645,48770,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-76B.ndpi","HTT-TILS-001-76B.ndpi_x27636.2190_y77456.2190",27636,77456,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-76B.ndpi","HTT-TILS-001-76B.ndpi_x24500.2190_y76408.2190",24500,76408,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-76B.ndpi","HTT-TILS-001-76B.ndpi_x54754.2190_y69237.2190",54754,69237,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-76B.ndpi","HTT-TILS-001-76B.ndpi_x30636.2190_y78224.2190",30636,78224,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-77B.ndpi","HTT-TILS-001-77B.ndpi_x7329.2190_y34919.2190",7329,34919,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-77B.ndpi","HTT-TILS-001-77B.ndpi_x48439.2190_y37608.2190",48439,37608,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-77B.ndpi","HTT-TILS-001-77B.ndpi_x6253.2190_y39460.2190",6253,39460,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-77B.ndpi","HTT-TILS-001-77B.ndpi_x23642.2190_y36055.2190",23642,36055,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-77B.ndpi","HTT-TILS-001-77B.ndpi_x57760.2190_y53204.2190",57760,53204,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-77B.ndpi","HTT-TILS-001-77B.ndpi_x36369.2190_y27928.2190",36369,27928,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-77B.ndpi","HTT-TILS-001-77B.ndpi_x33381.2190_y29900.2190",33381,29900,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-77B.ndpi","HTT-TILS-001-77B.ndpi_x40492.2190_y53742.2190",40492,53742,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-77B.ndpi","HTT-TILS-001-77B.ndpi_x8345.2190_y27570.2190",8345,27570,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-77B.ndpi","HTT-TILS-001-77B.ndpi_x5716.2190_y43763.2190",5716,43763,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-78B.ndpi","HTT-TILS-001-78B.ndpi_x21892.2190_y32211.2190",21892,32211,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-78B.ndpi","HTT-TILS-001-78B.ndpi_x74256.2190_y38510.2190",74256,38510,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-78B.ndpi","HTT-TILS-001-78B.ndpi_x35608.2190_y52268.2190",35608,52268,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-78B.ndpi","HTT-TILS-001-78B.ndpi_x69445.2190_y24217.2190",69445,24217,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-78B.ndpi","HTT-TILS-001-78B.ndpi_x72882.2190_y35327.2190",72882,35327,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-78B.ndpi","HTT-TILS-001-78B.ndpi_x64949.2190_y18033.2190",64949,18033,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-78B.ndpi","HTT-TILS-001-78B.ndpi_x10409.2190_y19224.2190",10409,19224,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-78B.ndpi","HTT-TILS-001-78B.ndpi_x15862.2190_y24534.2190",15862,24534,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-78B.ndpi","HTT-TILS-001-78B.ndpi_x33654.2190_y46276.2190",33654,46276,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-78B.ndpi","HTT-TILS-001-78B.ndpi_x42706.2190_y13129.2190",42706,13129,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-79B.ndpi","HTT-TILS-001-79B.ndpi_x54393.2190_y20813.2190",54393,20813,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-79B.ndpi","HTT-TILS-001-79B.ndpi_x36730.2190_y33362.2190",36730,33362,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-79B.ndpi","HTT-TILS-001-79B.ndpi_x50217.2190_y19956.2190",50217,19956,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-79B.ndpi","HTT-TILS-001-79B.ndpi_x40396.2190_y35076.2190",40396,35076,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-79B.ndpi","HTT-TILS-001-79B.ndpi_x37171.2190_y16555.2190",37171,16555,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-79B.ndpi","HTT-TILS-001-79B.ndpi_x41953.2190_y37441.2190",41953,37441,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-79B.ndpi","HTT-TILS-001-79B.ndpi_x42302.2190_y18985.2190",42302,18985,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-79B.ndpi","HTT-TILS-001-79B.ndpi_x44052.2190_y54722.2190",44052,54722,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-79B.ndpi","HTT-TILS-001-79B.ndpi_x39906.2190_y17136.2190",39906,17136,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-79B.ndpi","HTT-TILS-001-79B.ndpi_x27743.2190_y52910.2190",27743,52910,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-80B.ndpi","HTT-TILS-001-80B.ndpi_x27623.2190_y14167.2190",27623,14167,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-80B.ndpi","HTT-TILS-001-80B.ndpi_x34568.2190_y10566.2190",34568,10566,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-80B.ndpi","HTT-TILS-001-80B.ndpi_x51594.2190_y48657.2190",51594,48657,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-80B.ndpi","HTT-TILS-001-80B.ndpi_x52173.2190_y57416.2190",52173,57416,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-80B.ndpi","HTT-TILS-001-80B.ndpi_x40806.2190_y11807.2190",40806,11807,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-80B.ndpi","HTT-TILS-001-80B.ndpi_x56330.2190_y11332.2190",56330,11332,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-80B.ndpi","HTT-TILS-001-80B.ndpi_x28631.2190_y33655.2190",28631,33655,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-80B.ndpi","HTT-TILS-001-80B.ndpi_x59370.2190_y11869.2190",59370,11869,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-80B.ndpi","HTT-TILS-001-80B.ndpi_x57261.2190_y59992.2190",57261,59992,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch007","HTT-TILS-001-80B.ndpi","HTT-TILS-001-80B.ndpi_x28951.2190_y10493.2190",28951,10493,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-81B.ndpi","HTT-TILS-001-81B.ndpi_x44042.2190_y12737.2190",44042,12737,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-81B.ndpi","HTT-TILS-001-81B.ndpi_x9457.2190_y9273.2190",9457,9273,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-81B.ndpi","HTT-TILS-001-81B.ndpi_x36769.2190_y15609.2190",36769,15609,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-81B.ndpi","HTT-TILS-001-81B.ndpi_x16262.2190_y11208.2190",16262,11208,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-81B.ndpi","HTT-TILS-001-81B.ndpi_x24003.2190_y15266.2190",24003,15266,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-81B.ndpi","HTT-TILS-001-81B.ndpi_x12922.2190_y10084.2190",12922,10084,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-81B.ndpi","HTT-TILS-001-81B.ndpi_x26946.2190_y16414.2190",26946,16414,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-81B.ndpi","HTT-TILS-001-81B.ndpi_x16605.2190_y14954.2190",16605,14954,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-81B.ndpi","HTT-TILS-001-81B.ndpi_x41295.2190_y13174.2190",41295,13174,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-81B.ndpi","HTT-TILS-001-81B.ndpi_x20413.2190_y16920.2190",20413,16920,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-82B.ndpi","HTT-TILS-001-82B.ndpi_x64276.2190_y36448.2190",64276,36448,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-82B.ndpi","HTT-TILS-001-82B.ndpi_x52403.2190_y39723.2190",52403,39723,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-82B.ndpi","HTT-TILS-001-82B.ndpi_x21302.2190_y7654.2190",21302,7654,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-82B.ndpi","HTT-TILS-001-82B.ndpi_x61638.2190_y20168.2190",61638,20168,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-82B.ndpi","HTT-TILS-001-82B.ndpi_x46674.2190_y40859.2190",46674,40859,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-82B.ndpi","HTT-TILS-001-82B.ndpi_x9901.2190_y17409.2190",9901,17409,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-82B.ndpi","HTT-TILS-001-82B.ndpi_x55015.2190_y38763.2190",55015,38763,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-82B.ndpi","HTT-TILS-001-82B.ndpi_x49489.2190_y40612.2190",49489,40612,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-82B.ndpi","HTT-TILS-001-82B.ndpi_x58082.2190_y38587.2190",58082,38587,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-82B.ndpi","HTT-TILS-001-82B.ndpi_x19496.2190_y9914.2190",19496,9914,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-83B.ndpi","HTT-TILS-001-83B.ndpi_x17750.2190_y20193.2190",17750,20193,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-83B.ndpi","HTT-TILS-001-83B.ndpi_x16700.2190_y29262.2190",16700,29262,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-83B.ndpi","HTT-TILS-001-83B.ndpi_x43655.2190_y50393.2190",43655,50393,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-83B.ndpi","HTT-TILS-001-83B.ndpi_x21010.2190_y23351.2190",21010,23351,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-83B.ndpi","HTT-TILS-001-83B.ndpi_x45033.2190_y53717.2190",45033,53717,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-83B.ndpi","HTT-TILS-001-83B.ndpi_x24381.2190_y16599.2190",24381,16599,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-83B.ndpi","HTT-TILS-001-83B.ndpi_x42217.2190_y53528.2190",42217,53528,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-83B.ndpi","HTT-TILS-001-83B.ndpi_x46204.2190_y50986.2190",46204,50986,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-83B.ndpi","HTT-TILS-001-83B.ndpi_x43056.2190_y56494.2190",43056,56494,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-83B.ndpi","HTT-TILS-001-83B.ndpi_x20421.2190_y26505.2190",20421,26505,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-84B.ndpi","HTT-TILS-001-84B.ndpi_x45130.2190_y26387.2190",45130,26387,2190,2190,500.079921448633,500.079921448633
"doVTA","FDA-HTT-batch008","HTT-TILS-001-84B.ndpi","HTT-TILS-001-84B.ndpi_x38152.2190_y54623.2190",38152,54623,2190,2190,500.079921448633,500.079921448633
