batch,WSI,caseID,readerID,modalityID,evaluable,densityTILs,experience,experienceResident
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x49489.2190_y40612.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-82B.ndpi,HTT-TILS-001-82B.ndpi_x58082.2190_y38587.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x14951.2190_y43590.2190,unknown5287,pathp,TRUE,3,100,100
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x65190.2190_y30770.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x22150.2190_y49936.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x71908.2190_y51420.2190,unknown5287,pathp,TRUE,3,100,100
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x63898.2190_y27733.2190,unknown5287,pathp,TRUE,3,100,100
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x40182.2190_y16386.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x68490.2190_y51578.2190,unknown5287,pathp,TRUE,3,100,100
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x59794.2190_y26368.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x29823.2190_y49308.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-90B.ndpi,HTT-TILS-001-90B.ndpi_x56116.2190_y24146.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x16700.2190_y29262.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x17750.2190_y20193.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x43655.2190_y50393.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x21010.2190_y23351.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x45033.2190_y53717.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x42217.2190_y53528.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x24381.2190_y16599.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x46204.2190_y50986.2190,unknown5287,pathp,TRUE,40,100,100
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x43056.2190_y56494.2190,unknown5287,pathp,TRUE,20,100,100
FDA-HTT-batch008,HTT-TILS-001-83B.ndpi,HTT-TILS-001-83B.ndpi_x20421.2190_y26505.2190,unknown5287,pathp,TRUE,25,100,100
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x45130.2190_y26387.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x38152.2190_y54623.2190,unknown5287,pathp,TRUE,8,100,100
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x6295.2190_y30972.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x32132.2190_y4828.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x40969.2190_y50426.2190,unknown5287,pathp,TRUE,50,100,100
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x32286.2190_y52749.2190,unknown5287,pathp,TRUE,15,100,100
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x9416.2190_y29452.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x22990.2190_y10285.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x38424.2190_y49519.2190,unknown5287,pathp,TRUE,20,100,100
FDA-HTT-batch008,HTT-TILS-001-84B.ndpi,HTT-TILS-001-84B.ndpi_x40876.2190_y52803.2190,unknown5287,pathp,TRUE,20,100,100
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x20494.2190_y21863.2190,unknown5287,pathp,TRUE,3,100,100
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x20296.2190_y28772.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x14586.2190_y31656.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x12308.2190_y40307.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x16416.2190_y34368.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x19014.2190_y15310.2190,unknown5287,pathp,TRUE,20,100,100
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x17666.2190_y29988.2190,unknown5287,pathp,TRUE,15,100,100
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x20669.2190_y12026.2190,unknown5287,pathp,TRUE,20,100,100
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x21314.2190_y18047.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-86B.ndpi,HTT-TILS-001-86B.ndpi_x13217.2190_y36977.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x13130.2190_y11317.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x23752.2190_y6895.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x19731.2190_y9152.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x26467.2190_y7571.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x7550.2190_y10148.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x16220.2190_y7255.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x10430.2190_y9475.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x15865.2190_y10960.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x23939.2190_y9241.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-89B.ndpi,HTT-TILS-001-89B.ndpi_x10292.2190_y12304.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x19818.2190_y42168.2190,unknown5287,pathp,TRUE,2,100,100
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x38756.2190_y32439.2190,unknown5287,pathp,FALSE,NA,100,100
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x24616.2190_y19156.2190,unknown5287,pathp,TRUE,10,100,100
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x22820.2190_y22879.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x18792.2190_y35686.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x21718.2190_y26010.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x41073.2190_y19397.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x40872.2190_y22748.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x44422.2190_y16760.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch008,HTT-TILS-001-88B.ndpi,HTT-TILS-001-88B.ndpi_x44336.2190_y19994.2190,unknown5287,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x27983.2190_y6556.2190,pathologist4807,pathp,TRUE,7,3,-1
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x12031.2190_y69989.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x35203.2190_y30002.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x21713.2190_y6536.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x17402.2190_y6351.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x24760.2190_y7348.2190,pathologist4807,pathp,TRUE,1,3,-1
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x14140.2190_y66170.2190,pathologist4807,pathp,TRUE,1,3,-1
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x16884.2190_y9025.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x4934.2190_y68036.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x31812.2190_y3110.2190,pathologist4807,pathp,TRUE,2,3,-1
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x17118.2190_y11111.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x29500.2190_y15169.2190,pathologist4807,pathp,TRUE,20,3,-1
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x23609.2190_y31380.2190,pathologist4807,pathp,TRUE,5,3,-1
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x13110.2190_y25394.2190,pathologist4807,pathp,TRUE,5,3,-1
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x33926.2190_y19425.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x26770.2190_y31772.2190,pathologist4807,pathp,TRUE,10,3,-1
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x21296.2190_y13019.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x23098.2190_y28725.2190,pathologist4807,pathp,TRUE,5,3,-1
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x13110.2190_y22594.2190,pathologist4807,pathp,TRUE,5,3,-1
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x16547.2190_y25220.2190,pathologist4807,pathp,TRUE,5,3,-1
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x15413.2190_y24755.2190,pathologist4807,pathp,TRUE,1,3,-1
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x26112.2190_y22842.2190,pathologist4807,pathp,TRUE,5,3,-1
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x19956.2190_y23375.2190,pathologist4807,pathp,TRUE,10,3,-1
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x9361.2190_y23466.2190,pathologist4807,pathp,TRUE,10,3,-1
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x34524.2190_y58967.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x43375.2190_y39654.2190,pathologist4807,pathp,TRUE,5,3,-1
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x14814.2190_y22165.2190,pathologist4807,pathp,TRUE,5,3,-1
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x34255.2190_y34453.2190,pathologist4807,pathp,TRUE,10,3,-1
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x46616.2190_y38235.2190,pathologist4807,pathp,TRUE,10,3,-1
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x48698.2190_y41138.2190,pathologist4807,pathp,TRUE,15,3,-1
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x44787.2190_y54498.2190,pathologist4807,pathp,TRUE,1,3,-1
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x53404.2190_y10528.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x56624.2190_y8480.2190,pathologist4807,pathp,TRUE,1,3,-1
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x47801.2190_y16041.2190,pathologist4807,pathp,TRUE,1,3,-1
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x55510.2190_y35722.2190,pathologist4807,pathp,TRUE,10,3,-1
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x70175.2190_y65596.2190,pathologist4807,pathp,TRUE,1,3,-1
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x51679.2190_y33184.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x53028.2190_y59682.2190,pathologist4807,pathp,TRUE,1,3,-1
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x50866.2190_y12808.2190,pathologist4807,pathp,TRUE,5,3,-1
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x47064.2190_y33922.2190,pathologist4807,pathp,TRUE,1,3,-1
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x123408.2190_y37513.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x124707.2190_y10468.2190,pathologist4807,pathp,TRUE,50,3,-1
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x123975.2190_y8044.2190,pathologist4807,pathp,TRUE,90,3,-1
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x114880.2190_y35098.2190,pathologist4807,pathp,TRUE,30,3,-1
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x126468.2190_y37339.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x110016.2190_y34098.2190,pathologist4807,pathp,TRUE,30,3,-1
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x127215.2190_y12508.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x124179.2190_y13060.2190,pathologist4807,pathp,TRUE,90,3,-1
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x112500.2190_y34683.2190,pathologist4807,pathp,TRUE,30,3,-1
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x124700.2190_y17272.2190,pathologist4807,pathp,FALSE,NA,3,-1
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x35203.2190_y30002.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x21713.2190_y6536.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x27983.2190_y6556.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x24760.2190_y7348.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x14140.2190_y66170.2190,unknown0455,pathp,TRUE,2,100,100
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x4934.2190_y68036.2190,unknown0455,pathp,TRUE,2,100,100
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x17402.2190_y6351.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x16884.2190_y9025.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x17118.2190_y11111.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x13110.2190_y25394.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x26770.2190_y31772.2190,unknown0455,pathp,TRUE,25,100,100
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x29500.2190_y15169.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x33926.2190_y19425.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x23609.2190_y31380.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x21296.2190_y13019.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x23098.2190_y28725.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x16547.2190_y25220.2190,unknown0455,pathp,TRUE,10,100,100
FDA-HTT-batch001,HTT-TILS-001-09B.ndpi,HTT-TILS-001-09B.ndpi_x13110.2190_y22594.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x12031.2190_y69989.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x15413.2190_y24755.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x43375.2190_y39654.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x34524.2190_y58967.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x19956.2190_y23375.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x9361.2190_y23466.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x26112.2190_y22842.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x14814.2190_y22165.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x48698.2190_y41138.2190,unknown0455,pathp,TRUE,10,100,100
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x34255.2190_y34453.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-07B.ndpi,HTT-TILS-001-07B.ndpi_x46616.2190_y38235.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x56624.2190_y8480.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x44787.2190_y54498.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x53404.2190_y10528.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x55510.2190_y35722.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x47801.2190_y16041.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x70175.2190_y65596.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x51679.2190_y33184.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x53028.2190_y59682.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x47064.2190_y33922.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-12B.ndpi,HTT-TILS-001-12B.ndpi_x50866.2190_y12808.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x124707.2190_y10468.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x126468.2190_y37339.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x123408.2190_y37513.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x114880.2190_y35098.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x123975.2190_y8044.2190,unknown0455,pathp,TRUE,2,100,100
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x127215.2190_y12508.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x110016.2190_y34098.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x124179.2190_y13060.2190,unknown0455,pathp,TRUE,5,100,100
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x112500.2190_y34683.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-11B.ndpi,HTT-TILS-001-11B.ndpi_x124700.2190_y17272.2190,unknown0455,pathp,FALSE,NA,100,100
FDA-HTT-batch001,HTT-TILS-001-03B.ndpi,HTT-TILS-001-03B.ndpi_x31812.2190_y3110.2190,unknown0455,pathp,TRUE,1,100,100
FDA-HTT-batch001,HTT-TILS-001-04B.ndpi,HTT-TILS-001-04B.ndpi_x15533.2190_y42725.2190,unknown0455,pathp,TRUE,20,100,100
FDA-HTT-batch001,HTT-TILS-001-04B.ndpi,HTT-TILS-001-04B.ndpi_x16082.2190_y26289.2190,unknown0455,pathp,TRUE,20,100,100
FDA-HTT-batch001,HTT-TILS-001-04B.ndpi,HTT-TILS-001-04B.ndpi_x24343.2190_y11775.2190,unknown0455,pathp,TRUE,79,100,100
FDA-HTT-batch001,HTT-TILS-001-04B.ndpi,HTT-TILS-001-04B.ndpi_x26472.2190_y45352.2190,unknown0455,pathp,TRUE,20,100,100
